,cpf,sex,birthday,stateBorn,parents,education,income,risk,save_profile,email,name,phone
1144,1735,0,18/5/1987,RJ,1,Fundamental,1600.0,Moderado,0.7009,1,Kant Nazare,0
1145,181,0,17/10/1982,AC,0,Mestrado,6453.44,Arrojado,0.1524,1,Marco Yamato,0
1146,801,0,20/12/2009,RJ,0,Graducao,6112.0,,0.528,1,John Akuma,0
1147,205,0,9/12/1959,RJ,0,Tecnologo,5023.68,Moderado,0.5699,1,,0
1148,1823,0,1/10/1962,CE,1,Pos Doutorado,7200.0,,0.6793,1,Silvio Froszen,0
1149,77,1,14/2/2017,AC,0,Nao fez,1120.08,Arrojado,0.4001,1,Irene Aurelio,0
1150,2488,1,22/12/1993,CE,0,Fundamental,2048.0,,0.28,1,Irene Asimov,0
1151,1423,0,16/12/1955,MG,0,Tecnologo,3396.16,,0.0613,1,John Akuma,0
1152,2173,1,5/5/1987,CE,1,Mestrado,5600.0,Moderado,0.7581,1,Gabriela Santos,0
1153,1613,0,21/8/2014,MG,1,Graducao,4000.0,Moderado,0.2558,1,Silvio Froszen,0
1154,991,0,7/4/1962,CE,0,Pos Doutorado,11938.32,Moderado,0.6581,1,Rafael Buda,0
1155,362,0,15/6/1983,MG,1,Mestrado,5600.0,Arrojado,0.5252,1,Alberto Akuma,0
1156,293,1,1/8/2015,BA,0,Mestrado,7850.08,,0.4018,1,,0
1157,1457,0,22/4/2011,BA,0,Tecnologo,4048.32,Arrojado,0.2651,1,Alberto Santos,0
1158,900,1,12/2/1945,SP,1,Graducao,4000.0,Moderado,0.0526,1,Antonieta Bardeen,0
1159,1946,1,14/2/2009,CE,0,Mestrado,8007.44,,0.4299,1,Maria Assis,0
1160,2381,1,8/2/1979,MG,0,Medio,2587.68,Arrojado,0.0782,1,Isabel Santos,0
1161,883,0,14/11/2004,BA,1,Graducao,4000.0,Conservador,0.1662,1,Andre Akuma,0
1162,1335,0,12/11/2010,BA,1,Graducao,4000.0,Arrojado,0.1047,1,Kant Assis,0
1163,1318,0,7/1/1997,AC,1,Medio,2400.0,Moderado,0.4723,1,Antonio Froszen,0
1164,517,1,15/12/1933,SP,1,Graducao,4000.0,Conservador,0.2364,1,Antonieta Bryant,0
1165,1970,1,23/8/1989,RJ,0,Graducao,5199.2,Arrojado,0.2998,1,Gabriela Assis,0
1166,1100,0,1/6/1979,BA,1,Nao fez,800.0,Conservador,0.6901,1,Guilherme Froszen,0
1167,1166,0,9/11/1954,SP,1,Pos Doutorado,7200.0,Conservador,0.2902,1,Isaac Nazare,0
1168,994,1,6/9/1989,RJ,1,MBA,4800.0,Moderado,0.2427,1,Elisabeth Akuma,0
1169,2038,1,17/2/2018,RJ,0,Tecnologo,4989.44,,0.5592,1,Julia Assis,0
1170,922,1,27/10/1949,SP,0,Pos Doutorado,10666.8,,0.4815,1,Ana Bryant,0
1171,2274,1,23/7/2004,RJ,1,Mestrado,5600.0,Conservador,0.1456,1,,0
1172,96,1,5/1/1995,AC,0,Medio,2522.64,,0.0511,1,Antonieta Aurelio,0
1173,861,1,27/2/1994,RJ,0,Graducao,6758.4,,0.6896,1,Carlota Yamato,0
1174,702,0,18/8/1976,BA,0,Medio,3371.52,Conservador,0.4048,1,Francisco Nazare,0
1175,285,1,27/9/1998,BA,1,Fundamental,1600.0,Arrojado,0.7076,1,Irene Akuma,0
1176,2019,1,7/5/2002,MG,0,Mestrado,6357.12,Conservador,0.1352,1,Maria Nazare,0
1177,1555,0,1/6/2013,BA,1,MBA,4800.0,Moderado,0.2099,1,Kant Santos,0
1178,999,0,8/8/1994,CE,0,Medio,4121.76,Conservador,0.7174,1,Francisco Bryant,0
1179,1598,0,6/10/1989,RJ,1,Medio,2400.0,Conservador,0.0099,1,Alberto Aurelio,0
1180,828,0,27/11/2021,RJ,1,Fundamental,1600.0,,0.386,1,John Asimov,0
1181,588,1,8/4/1986,RJ,1,MBA,4800.0,Arrojado,0.2465,1,Elisabeth Aurelio,0
1182,1786,0,28/1/1974,BA,0,Tecnologo,5193.28,,0.6229,1,Marco Yamato,0
1183,262,0,12/3/1957,BA,0,MBA,5229.12,Conservador,0.0894,1,Antonio Yamato,0
1184,1828,0,22/1/2003,RJ,1,Pos Doutorado,7200.0,,0.2355,1,,0
1185,475,1,8/1/1995,BA,1,Graducao,4000.0,Conservador,0.1693,1,Antonieta Targino,0
1186,2398,1,9/9/1976,AC,0,Mestrado,9869.44,Moderado,0.7624,1,Carlota Buda,0
1187,1414,0,26/10/1956,MG,0,Nao fez,1271.76,Conservador,0.5897,1,Isaac Yamato,0
1188,878,1,11/6/2001,MG,0,Doutorado,7905.92,Moderado,0.2353,1,Isabel Yamato,0
1189,1283,0,15/8/1953,MG,1,Nao fez,800.0,Conservador,0.3579,1,Silvio Akuma,0
1190,1186,1,4/5/2004,BA,0,Doutorado,8414.08,Moderado,0.3147,1,Carlota Asimov,0
1191,1161,1,25/11/1998,BA,0,Fundamental,2121.76,,0.3261,1,Gabriela Assis,0
1192,1266,0,4/5/1936,AC,0,Graducao,4810.0,,0.2025,1,Antonio Santos,0
1193,615,0,26/5/1987,AC,1,MBA,4800.0,Conservador,0.4268,1,Francisco Santos,0
1194,333,0,9/1/1973,BA,1,Nao fez,800.0,Conservador,0.6714,1,Rafael Yamato,0
1195,134,1,7/2/1951,AC,1,Nao fez,800.0,,0.2922,1,Antonieta Nazare,0
1196,2113,0,12/3/2008,CE,1,Fundamental,1600.0,Moderado,0.2822,1,John Aurelio,0
1197,1437,0,28/11/1942,BA,1,Graducao,4000.0,Conservador,0.4674,1,Silvio Nazare,0
1198,1491,1,5/5/1967,RJ,1,MBA,4800.0,,0.5177,1,Julia Aurelio,0
1199,2259,0,24/5/1990,BA,1,MBA,4800.0,Conservador,0.5529,1,Marco Bardeen,0
1200,2322,1,11/2/1987,AC,0,Tecnologo,4544.32,Arrojado,0.4201,1,Carlota Targino,0
1201,141,1,5/10/2014,MG,0,Medio,3316.32,,0.3818,1,Elisabeth Santos,0
1202,2158,1,24/4/1983,RJ,1,Nao fez,800.0,,0.4491,1,,0
1203,530,1,9/9/1938,SP,1,Mestrado,5600.0,Arrojado,0.5654,1,Julia Buda,0
1204,989,1,2/11/1986,SP,1,Graducao,4000.0,Conservador,0.7893,1,,0
1205,1350,0,11/1/2012,MG,0,Doutorado,10881.92,Arrojado,0.7003,1,,0
1206,1858,0,21/2/1960,RJ,0,Pos Doutorado,7391.52,Arrojado,0.0266,1,Antonio Targino,0
1207,2207,1,19/11/1933,AC,1,Graducao,4000.0,Conservador,0.5797,1,Carlota Yamato,0
1208,1701,0,5/10/1956,MG,1,Nao fez,800.0,Conservador,0.2004,1,Isaac Aurelio,0
1209,994,1,5/3/1985,MG,0,Mestrado,6888.0,Arrojado,0.23,1,,0
1210,1979,1,18/3/2005,AC,0,Tecnologo,4783.36,Moderado,0.4948,1,Gabriela Buda,0
1211,1221,0,28/11/1983,MG,1,Mestrado,5600.0,Arrojado,0.0723,1,Silvio Bryant,0
1212,305,1,20/5/2011,AC,1,Fundamental,1600.0,Moderado,0.5319,1,Isabel Santos,0
1213,662,0,12/1/2019,MG,1,Graducao,4000.0,Conservador,0.7385,1,Kant Bryant,0
1214,1969,0,10/12/1938,BA,1,Fundamental,1600.0,Arrojado,0.6109,1,Vlad Bardeen,0
1215,180,1,1/1/1953,RJ,1,Graducao,4000.0,,0.1913,1,Irene Aurelio,0
1216,1607,1,16/7/1975,BA,0,Tecnologo,4246.08,Moderado,0.3269,1,Julia Froszen,0
1217,2422,0,28/1/2010,CE,1,Graducao,4000.0,Moderado,0.0891,1,Kant Bardeen,0
1218,810,0,1/9/1986,CE,0,Medio,2841.6,Arrojado,0.184,1,Guilherme Santos,0
1219,1349,1,18/8/1972,MG,0,Nao fez,892.64,Conservador,0.1158,1,Isabel Targino,0
1220,1450,0,13/1/1939,AC,1,Doutorado,6400.0,Conservador,0.0436,1,Kobe Santos,0
1221,2303,1,15/10/1984,MG,0,MBA,5785.92,Arrojado,0.2054,1,,0
1222,1693,0,1/5/1994,RJ,0,Mestrado,7595.84,Arrojado,0.3564,1,Kant Akuma,0
1223,1403,0,19/5/1990,MG,1,Pos Doutorado,7200.0,Moderado,0.5766,1,Vlad Santos,0
1224,1671,1,1/8/2005,MG,1,Doutorado,6400.0,Arrojado,0.717,1,Irene Bryant,0
1225,560,1,11/3/2004,RJ,1,Nao fez,800.0,Moderado,0.139,1,Gabriela Assis,0
1226,1582,0,20/8/2000,SP,1,Mestrado,5600.0,Moderado,0.5724,1,Vlad Akuma,0
1227,1489,0,28/4/1995,RJ,1,Mestrado,5600.0,,0.6387,1,Isaac Asimov,0
1228,315,0,9/4/1937,AC,0,Nao fez,924.0,Moderado,0.155,1,John Santos,0
1229,1577,1,2/3/1960,AC,0,Fundamental,2636.8,Arrojado,0.648,1,Julia Assis,0
1230,597,0,23/3/2003,BA,0,Mestrado,8595.44,Arrojado,0.5349,1,John Bryant,0
1231,748,0,13/2/1962,SP,1,Doutorado,6400.0,Moderado,0.3289,1,John Assis,0
1232,1978,1,8/10/1972,CE,1,Fundamental,1600.0,,0.0462,1,Antonieta Bardeen,0
1233,1140,1,14/11/2013,RJ,1,Nao fez,800.0,Moderado,0.719,1,Elisabeth Asimov,0
1234,2326,0,28/10/1945,SP,1,Tecnologo,3200.0,,0.7531,1,Isaac Santos,0
1235,1299,1,19/3/1947,SP,1,MBA,4800.0,Conservador,0.0777,1,,0
1236,2253,1,13/3/1967,AC,1,Medio,2400.0,Conservador,0.0087,1,,0
1237,2248,0,2/5/1981,CE,1,Fundamental,1600.0,Moderado,0.0458,1,John Asimov,0
1238,2440,0,3/7/1977,AC,0,Tecnologo,4902.72,Conservador,0.5321,1,,0
1239,1121,0,2/9/2017,AC,1,Fundamental,1600.0,Conservador,0.3386,1,,0
1240,1791,0,24/10/1969,AC,0,Fundamental,2019.68,,0.2623,1,Marco Buda,0
1241,1804,0,26/2/1977,AC,0,Doutorado,9624.96,Arrojado,0.5039,1,Kobe Nazare,0
1242,70,0,1/9/2002,SP,0,Tecnologo,4141.12,,0.2941,1,Marco Bryant,0
1243,271,1,26/9/1973,MG,1,Pos Doutorado,7200.0,Conservador,0.0562,1,Ana Aurelio,0
1244,1697,0,9/10/1961,AC,0,Fundamental,2713.92,Arrojado,0.6962,1,Francisco Assis,0
1245,501,0,4/5/1934,CE,1,Pos Doutorado,7200.0,,0.687,1,Antonio Akuma,0
1246,2100,0,26/8/2007,AC,1,Tecnologo,3200.0,Arrojado,0.1244,1,,0
1247,252,0,16/4/2007,MG,0,Tecnologo,5140.16,Arrojado,0.6063,1,Kant Buda,0
1248,892,0,11/7/1933,AC,0,Medio,3141.6,,0.309,1,Isaac Aurelio,0
1249,2217,1,12/2/1934,CE,0,Pos Doutorado,8879.76,Moderado,0.2333,1,Maria Assis,0
1250,267,1,24/5/1975,SP,1,Mestrado,5600.0,,0.4657,1,Irene Bardeen,0
1251,2006,0,3/4/1998,SP,1,Tecnologo,3200.0,Arrojado,0.4353,1,Silvio Assis,0
1252,1179,1,2/1/1964,RJ,1,Tecnologo,3200.0,Moderado,0.1469,1,Maria Buda,0
1253,2113,0,13/7/1993,BA,1,Nao fez,800.0,Moderado,0.2113,1,Andre Aurelio,0
1254,144,0,2/3/1998,AC,1,Medio,2400.0,Arrojado,0.7317,1,Francisco Froszen,0
1255,1020,0,23/8/1989,MG,0,Doutorado,6894.08,Arrojado,0.0772,1,Kant Targino,0
1256,2499,1,5/12/2011,SP,1,Mestrado,5600.0,Conservador,0.7214,1,,0
1257,414,1,6/4/1983,CE,0,Medio,4109.28,Conservador,0.7122,1,Julia Bardeen,0
1258,1263,0,26/4/2005,BA,0,Pos Doutorado,7460.64,Arrojado,0.0362,1,Marco Targino,0
1259,658,0,24/11/1972,CE,1,Pos Doutorado,7200.0,,0.7015,1,Kobe Bryant,0
1260,1323,0,1/11/1996,SP,0,MBA,6137.76,Moderado,0.2787,1,Andre Froszen,0
1261,2390,0,15/3/1992,RJ,0,Fundamental,2357.28,Moderado,0.4733,1,Silvio Akuma,0
1262,1470,1,4/3/1963,CE,1,Nao fez,800.0,Conservador,0.2294,1,,0
1263,519,0,17/7/1972,BA,0,Tecnologo,4229.44,Conservador,0.3217,1,Kobe Buda,0
1264,278,1,13/4/2006,CE,0,Nao fez,996.24,Arrojado,0.2453,1,Carlota Targino,0
1265,483,1,27/2/1964,BA,0,Medio,3417.84,Moderado,0.4241,1,,0
1266,401,1,25/5/1944,BA,0,Medio,4210.32,Conservador,0.7543,1,Antonieta Assis,0
1267,2086,0,1/7/2020,RJ,1,Doutorado,6400.0,Arrojado,0.7607,1,,0
1268,354,0,26/2/1966,RJ,1,Mestrado,5600.0,Moderado,0.0474,1,Kant Assis,0
1269,1454,0,14/7/1997,SP,1,Mestrado,5600.0,,0.2611,1,Rafael Bardeen,0
1270,243,0,11/8/1976,BA,0,Nao fez,891.44,Conservador,0.1143,1,Marco Bardeen,0
1271,1344,0,6/7/2019,AC,0,Tecnologo,5647.36,Moderado,0.7648,1,Vlad Nazare,0
1272,664,1,16/3/2013,AC,1,Mestrado,5600.0,Conservador,0.6208,1,Isabel Nazare,0
1273,1786,1,20/1/1981,CE,1,Nao fez,800.0,Conservador,0.1722,1,Ana Santos,0
1274,1974,0,26/9/1975,MG,0,Pos Doutorado,10831.68,Conservador,0.5044,1,,0
1275,1015,1,22/11/1943,BA,1,Medio,2400.0,Moderado,0.2299,1,Maria Buda,0
1276,720,1,3/7/1981,CE,0,Mestrado,7320.88,Arrojado,0.3073,1,Gabriela Targino,0
1277,1126,0,18/12/1964,AC,0,Pos Doutorado,11100.96,Moderado,0.5418,1,Marco Assis,0
1278,1474,1,27/8/1959,RJ,0,MBA,6568.32,Moderado,0.3684,1,Antonieta Aurelio,0
1279,1442,0,4/11/1970,SP,1,Mestrado,5600.0,Conservador,0.6211,1,,0
1280,1253,0,21/6/1937,BA,1,Graducao,4000.0,Arrojado,0.0505,1,Francisco Yamato,0
1281,443,1,10/12/1992,SP,0,Nao fez,1079.12,Moderado,0.3489,1,Maria Santos,0
1282,1670,0,20/12/2018,AC,1,MBA,4800.0,,0.4181,1,Francisco Bryant,0
1283,75,0,25/9/1955,RJ,1,Tecnologo,3200.0,Conservador,0.306,1,Isaac Bardeen,0
1284,715,1,4/9/1946,AC,1,Tecnologo,3200.0,,0.008,1,Julia Asimov,0
1285,663,0,14/12/1953,CE,1,Fundamental,1600.0,Conservador,0.5083,1,Isaac Nazare,0
1286,1952,0,12/1/1975,SP,1,Doutorado,6400.0,Arrojado,0.7144,1,Kant Bardeen,0
1287,720,1,19/12/1933,MG,0,Fundamental,2699.36,,0.6871,1,Isabel Yamato,0
1288,1706,1,12/5/1932,AC,1,Fundamental,1600.0,Moderado,0.4809,1,Irene Bardeen,0
1289,1565,0,17/8/1966,AC,0,Mestrado,7126.0,Moderado,0.2725,1,Kant Asimov,0
1290,2177,0,22/11/1932,MG,0,Nao fez,921.12,Moderado,0.1514,1,Andre Akuma,0
1291,1789,1,22/11/1953,BA,1,MBA,4800.0,,0.2988,1,Irene Akuma,0
1292,1746,1,27/2/1981,BA,0,MBA,6684.0,,0.3925,1,Irene Nazare,0
1293,258,1,17/11/1942,CE,1,Doutorado,6400.0,,0.4344,1,,0
1294,180,0,11/10/1986,RJ,0,Fundamental,2554.24,Arrojado,0.5964,1,Silvio Santos,0
1295,147,0,15/10/1936,CE,0,MBA,7947.84,Conservador,0.6558,1,Vlad Santos,0
1296,1671,1,18/10/1962,RJ,0,Nao fez,1096.64,,0.3708,1,,0
1297,1181,0,2/12/1945,CE,1,MBA,4800.0,,0.5621,1,,0
1298,822,1,1/4/2021,AC,1,Fundamental,1600.0,Conservador,0.2001,1,Elisabeth Nazare,0
1299,849,1,10/7/1943,MG,1,Medio,2400.0,Arrojado,0.0853,1,Antonieta Asimov,0
1300,585,0,11/11/1934,RJ,1,Mestrado,5600.0,Arrojado,0.3802,1,Guilherme Froszen,0
1301,1451,1,22/8/1994,MG,0,Pos Doutorado,11723.76,Moderado,0.6283,1,,0
1302,1014,1,23/1/2013,AC,0,Medio,3626.88,Arrojado,0.5112,1,Gabriela Yamato,0
1303,2126,1,1/11/1944,MG,1,Mestrado,5600.0,Arrojado,0.7742,1,Antonieta Yamato,0
1304,1260,0,25/7/1941,AC,0,Doutorado,10416.64,Moderado,0.6276,1,John Nazare,0
1305,426,1,17/7/1951,MG,0,Medio,3963.84,Arrojado,0.6516,1,Antonieta Buda,0
1306,1850,1,19/5/1956,CE,0,Mestrado,6432.16,Arrojado,0.1486,1,Maria Asimov,0
1307,1331,1,20/7/1956,AC,1,Graducao,4000.0,Arrojado,0.0832,1,Gabriela Akuma,0
1308,1979,0,13/12/1998,SP,1,MBA,4800.0,Moderado,0.6783,1,,0
1309,1995,0,1/11/1998,MG,0,Fundamental,2780.0,Conservador,0.7375,1,Silvio Assis,0
1310,854,1,1/2/1946,AC,1,Pos Doutorado,7200.0,,0.1209,1,,0
1311,1416,1,11/10/1997,MG,1,Tecnologo,3200.0,,0.5944,1,,0
1312,225,1,20/5/1956,RJ,0,Graducao,5220.0,,0.305,1,Gabriela Akuma,0
1313,842,0,28/2/1973,MG,0,Medio,3502.8,Conservador,0.4595,1,Alberto Akuma,0
1314,2248,1,1/10/1988,SP,0,Tecnologo,5299.2,Moderado,0.656,1,Carlota Asimov,0
1315,2407,0,19/11/1960,AC,0,Pos Doutorado,8924.4,Moderado,0.2395,1,Guilherme Buda,0
1316,2344,0,13/3/1986,AC,1,Mestrado,5600.0,Moderado,0.3249,1,Antonio Yamato,0
1317,43,1,23/11/2007,MG,1,MBA,4800.0,Moderado,0.3141,1,Julia Froszen,0
1318,372,1,20/5/1984,BA,1,Mestrado,5600.0,,0.2357,1,Antonieta Aurelio,0
1319,1169,1,28/3/1977,SP,1,Pos Doutorado,7200.0,,0.1424,1,Gabriela Targino,0
1320,356,0,19/10/1978,RJ,0,Mestrado,7729.12,Conservador,0.3802,1,Marco Santos,0
1321,18,0,1/5/2012,SP,0,Nao fez,883.84,Arrojado,0.1048,1,Kant Aurelio,0
1322,1200,0,9/12/1979,AC,0,Medio,2940.48,Arrojado,0.2252,1,Francisco Nazare,0
1323,108,1,3/5/1951,BA,1,Nao fez,800.0,Arrojado,0.4201,1,Ana Buda,0
1324,2350,1,9/2/1968,AC,1,Doutorado,6400.0,Arrojado,0.365,1,,0
1325,1061,1,6/4/1959,RJ,1,MBA,4800.0,Arrojado,0.2883,1,Carlota Froszen,0
1326,1688,0,27/1/1958,SP,0,Mestrado,9620.8,Arrojado,0.718,1,Francisco Assis,0
1327,1917,0,20/9/2014,BA,0,Fundamental,1808.32,Conservador,0.1302,1,Vlad Aurelio,0
1328,1055,1,5/1/1977,AC,0,Mestrado,9371.04,Conservador,0.6734,1,Maria Yamato,0
1329,266,1,12/9/1970,MG,0,Mestrado,6380.64,,0.1394,1,,0
1330,1949,1,6/8/1999,AC,0,Pos Doutorado,10853.28,,0.5074,1,Gabriela Akuma,0
1331,1980,0,22/12/1967,RJ,1,Nao fez,800.0,Arrojado,0.1707,1,Vlad Froszen,0
1332,1181,0,5/12/1971,BA,1,Fundamental,1600.0,Arrojado,0.5018,1,John Nazare,0
1333,2394,0,18/3/1950,SP,0,Nao fez,965.28,Conservador,0.2066,1,Isaac Targino,0
1334,2161,0,10/4/1960,RJ,1,Fundamental,1600.0,Conservador,0.3426,1,Isaac Bryant,0
1335,437,1,1/1/2001,BA,1,Medio,2400.0,Conservador,0.0884,1,Antonieta Buda,0
1336,1213,0,19/1/1955,BA,0,Medio,2981.04,,0.2421,1,Rafael Asimov,0
1337,1523,1,20/10/2011,RJ,1,Doutorado,6400.0,Moderado,0.7332,1,Irene Santos,0
1338,801,1,10/11/2003,AC,0,Medio,2707.68,,0.1282,1,,0
1339,1994,1,16/11/1987,AC,1,Nao fez,800.0,Arrojado,0.2567,1,Irene Asimov,0
1340,386,1,15/12/1969,MG,1,Pos Doutorado,7200.0,Moderado,0.3219,1,Isabel Asimov,0
1341,986,1,2/8/1943,BA,0,Doutorado,8380.8,Conservador,0.3095,1,Irene Nazare,0
1342,1475,0,5/3/1977,AC,0,Doutorado,11137.28,,0.7402,1,Marco Targino,0
1343,1236,0,20/4/2016,RJ,1,Nao fez,800.0,Moderado,0.5292,1,,0
1344,106,0,28/6/1961,RJ,1,Mestrado,5600.0,,0.2514,1,Kant Buda,0
1345,2158,1,13/3/1991,SP,0,Nao fez,1199.68,,0.4996,1,Julia Bardeen,0
1346,2241,0,26/6/1932,SP,0,Fundamental,2782.4,,0.739,1,John Akuma,0
1347,1022,1,16/1/1953,SP,0,Doutorado,8701.44,Conservador,0.3596,1,Antonieta Buda,0
1348,2184,1,9/4/1950,CE,1,Pos Doutorado,7200.0,Arrojado,0.6857,1,Maria Santos,0
1349,1048,0,23/11/1940,BA,1,Pos Doutorado,7200.0,,0.249,1,Kant Akuma,0
1350,1001,1,27/8/1943,SP,0,Graducao,5216.0,Conservador,0.304,1,Elisabeth Bryant,0
1351,944,1,2/4/1991,CE,0,Mestrado,6419.28,Arrojado,0.1463,1,Irene Bardeen,0
1352,932,1,1/11/1995,BA,1,Doutorado,6400.0,,0.3569,1,Maria Asimov,0
1353,1003,0,20/2/1988,AC,1,Mestrado,5600.0,,0.4886,1,Vlad Targino,0
1354,719,1,3/6/2007,RJ,1,Medio,2400.0,,0.1533,1,Gabriela Froszen,0
1355,895,0,14/12/1956,SP,1,Graducao,4000.0,Conservador,0.2208,1,Francisco Froszen,0
1356,581,0,18/4/2015,SP,0,Pos Doutorado,11505.6,Conservador,0.598,1,Vlad Buda,0
1357,1364,1,25/7/2020,CE,0,Pos Doutorado,8329.68,Arrojado,0.1569,1,Julia Bardeen,0
1358,341,0,5/7/1937,RJ,0,Pos Doutorado,7707.6,,0.0705,1,Vlad Asimov,0
1359,771,0,12/6/1989,RJ,0,Doutorado,10468.48,,0.6357,1,Isaac Aurelio,0
1360,2369,1,15/8/1954,CE,1,Medio,2400.0,Moderado,0.7533,1,,0
1361,1800,0,9/11/2017,AC,1,Doutorado,6400.0,,0.0617,1,Vlad Buda,0
1362,574,1,15/9/1974,BA,1,Mestrado,5600.0,Moderado,0.6645,1,Julia Targino,0
1363,1050,0,8/11/2021,SP,0,Tecnologo,3275.2,Conservador,0.0235,1,John Froszen,0
1364,919,0,6/5/1932,MG,0,MBA,4918.56,Conservador,0.0247,1,Francisco Bryant,0
1365,1832,1,11/12/1968,MG,1,Nao fez,800.0,Conservador,0.4847,1,Gabriela Nazare,0
1366,1865,0,14/6/1931,SP,1,Mestrado,5600.0,Arrojado,0.6705,1,Vlad Asimov,0
1367,1531,1,25/4/1980,BA,1,Tecnologo,3200.0,Conservador,0.1748,1,Gabriela Bardeen,0
1368,2186,1,17/2/1935,BA,0,Medio,3054.48,Moderado,0.2727,1,Isabel Asimov,0
1369,1985,0,16/9/1945,BA,1,Nao fez,800.0,,0.3271,1,Alberto Assis,0
1370,1301,1,2/5/2011,AC,1,Medio,2400.0,,0.6927,1,Irene Bardeen,0
1371,352,0,26/4/2003,SP,1,Nao fez,800.0,,0.1984,1,Andre Yamato,0
1372,735,1,2/9/1979,BA,1,Tecnologo,3200.0,,0.5841,1,Antonieta Targino,0
1373,2065,1,27/12/1935,SP,1,Nao fez,800.0,Moderado,0.4257,1,,0
1374,2208,0,6/4/1966,BA,1,Doutorado,6400.0,Moderado,0.6551,1,Andre Aurelio,0
1375,427,1,3/7/1948,RJ,1,Doutorado,6400.0,Moderado,0.2443,1,Julia Santos,0
1376,69,0,11/7/1996,AC,0,Nao fez,1428.08,Moderado,0.7851,1,Guilherme Assis,0
1377,1339,0,24/10/1952,AC,0,Tecnologo,5114.88,Arrojado,0.5984,1,Kant Assis,0
1378,308,0,24/2/2019,RJ,1,MBA,4800.0,Arrojado,0.2616,1,Antonio Santos,0
1379,1014,1,11/8/2015,SP,1,Nao fez,800.0,,0.3179,1,Gabriela Nazare,0
1380,1955,0,21/10/1950,AC,1,Doutorado,6400.0,Arrojado,0.7734,1,Guilherme Targino,0
1381,876,1,15/4/1965,RJ,0,Nao fez,1068.56,Arrojado,0.3357,1,Carlota Buda,0
1382,145,1,8/4/1944,AC,0,Mestrado,9432.64,Moderado,0.6844,1,Antonieta Bryant,0
1383,430,1,15/10/1997,RJ,0,Medio,3569.28,Moderado,0.4872,1,Irene Aurelio,0
1384,2321,1,10/12/1998,CE,0,Medio,4071.12,Moderado,0.6963,1,,0
1385,453,0,15/4/2009,AC,1,Tecnologo,3200.0,,0.2506,1,Vlad Buda,0
1386,2063,1,3/6/2019,MG,1,Medio,2400.0,,0.7188,1,Maria Santos,0
1387,284,1,15/11/1949,CE,0,Tecnologo,4372.48,Moderado,0.3664,1,,0
1388,2008,1,14/1/1963,AC,0,Pos Doutorado,8398.8,Arrojado,0.1665,1,Elisabeth Targino,0
1389,2409,0,5/1/1932,AC,1,Doutorado,6400.0,,0.4444,1,Guilherme Bardeen,0
1390,844,1,14/11/1975,RJ,0,Mestrado,7918.4,Moderado,0.414,1,Gabriela Froszen,0
1391,1628,1,19/1/1974,AC,0,Mestrado,9620.8,,0.718,1,Carlota Buda,0
1392,1327,1,10/10/2003,SP,0,Pos Doutorado,8829.36,Conservador,0.2263,1,Ana Targino,0
1393,2136,0,12/8/1983,RJ,0,Fundamental,2743.84,Arrojado,0.7149,1,Vlad Asimov,0
1394,141,0,21/12/2010,SP,0,Graducao,6398.8,Arrojado,0.5997,1,Andre Froszen,0
1395,938,0,23/4/2003,SP,1,Tecnologo,3200.0,,0.2789,1,Kant Aurelio,0
1396,835,0,24/7/1993,RJ,0,Tecnologo,5271.36,Moderado,0.6473,1,Rafael Akuma,0
1397,0,1,2/10/1963,CE,1,Fundamental,1600.0,Arrojado,0.6133,1,Carlota Asimov,0
1398,1903,0,7/1/2005,SP,1,Pos Doutorado,7200.0,Arrojado,0.7038,1,Kant Buda,0
1399,786,1,26/3/1951,SP,0,Tecnologo,3687.68,Arrojado,0.1524,1,Ana Nazare,0
1400,2457,0,21/9/1973,CE,1,MBA,4800.0,Moderado,0.0588,1,,0
1401,1972,1,7/6/1967,MG,1,Graducao,4000.0,Arrojado,0.3325,1,,0
1402,1626,1,15/10/1995,SP,0,MBA,5227.2,Conservador,0.089,1,,0
1403,1377,0,13/3/2011,SP,1,MBA,4800.0,Moderado,0.1329,1,Antonio Nazare,0
1404,1198,0,9/2/2009,RJ,0,Medio,3346.56,,0.3944,1,,0
1405,1812,1,24/10/1950,CE,1,Tecnologo,3200.0,,0.4683,1,Gabriela Bryant,0
1406,1740,1,8/6/1939,BA,1,Medio,2400.0,,0.5232,1,Carlota Nazare,0
1407,1196,1,10/3/2015,SP,0,Graducao,6292.8,Moderado,0.5732,1,Gabriela Yamato,0
1408,24,1,7/11/1947,AC,0,Graducao,6324.0,,0.581,1,Ana Aurelio,0
1409,1271,1,16/3/1946,MG,0,Doutorado,7718.4,Moderado,0.206,1,Carlota Buda,0
1410,1349,1,9/9/2019,RJ,1,Doutorado,6400.0,Arrojado,0.2833,1,Gabriela Asimov,0
1411,1848,1,13/6/1986,AC,0,Mestrado,5956.72,Moderado,0.0637,1,Ana Assis,0
1412,1719,1,24/11/2007,BA,0,Graducao,4064.4,Arrojado,0.0161,1,Ana Akuma,0
1413,1996,1,27/8/2008,CE,0,MBA,7185.6,Conservador,0.497,1,Elisabeth Santos,0
1414,2194,0,17/8/1945,MG,0,Mestrado,9306.64,Moderado,0.6619,1,Vlad Santos,0
1415,2022,0,28/8/1966,BA,1,Graducao,4000.0,Conservador,0.1396,1,John Bardeen,0
