,idx,cpf,sex,birthday,stateBorn,parents,education,income,risk,save_profile,email,name,phone,percentage_save
1160,1160,2381,1,8/2/1979,MG,0,Medio,2587.68,Arrojado,0.0782,1,Isabel Santos,0,3.0220119953008103e-05
1161,1161,883,0,14/11/2004,BA,1,Graducao,4000.0,Conservador,0.1662,1,Andre Akuma,0,4.1549999999999994e-05
1162,1162,1335,0,12/11/2010,BA,1,Graducao,4000.0,Arrojado,0.1047,1,Kant Assis,0,2.6175e-05
1163,1163,1318,0,7/1/1997,AC,1,Medio,2400.0,Moderado,0.4723,1,Antonio Froszen,0,0.00019679166666666668
1164,1164,517,1,15/12/1933,SP,1,Graducao,4000.0,Conservador,0.2364,1,Antonieta Bryant,0,5.91e-05
1165,1165,1970,1,23/8/1989,RJ,0,Graducao,5199.2,Arrojado,0.2998,1,Gabriela Assis,0,5.766271734112941e-05
1166,1166,1100,0,1/6/1979,BA,1,Nao fez,800.0,Conservador,0.6901,1,Guilherme Froszen,0,0.0008626250000000001
1167,1167,1166,0,9/11/1954,SP,1,Pos Doutorado,7200.0,Conservador,0.2902,1,Isaac Nazare,0,4.030555555555556e-05
1168,1168,994,1,6/9/1989,RJ,1,MBA,4800.0,Moderado,0.2427,1,Elisabeth Akuma,0,5.05625e-05
1169,1169,2038,1,17/2/2018,RJ,0,Tecnologo,4989.44,,0.5592,1,Julia Assis,0,0.00011207670600307851
1170,1170,922,1,27/10/1949,SP,0,Pos Doutorado,10666.8,,0.4815,1,Ana Bryant,0,4.514006074924064e-05
1171,1171,2274,1,23/7/2004,RJ,1,Mestrado,5600.0,Conservador,0.1456,1,,0,2.6000000000000002e-05
1172,1172,96,1,5/1/1995,AC,0,Medio,2522.64,,0.0511,1,Antonieta Aurelio,0,2.025655662322012e-05
1173,1173,861,1,27/2/1994,RJ,0,Graducao,6758.4,,0.6896,1,Carlota Yamato,0,0.00010203598484848485
1174,1174,702,0,18/8/1976,BA,0,Medio,3371.52,Conservador,0.4048,1,Francisco Nazare,0,0.00012006454062262719
1175,1175,285,1,27/9/1998,BA,1,Fundamental,1600.0,Arrojado,0.7076,1,Irene Akuma,0,0.00044225
1176,1176,2019,1,7/5/2002,MG,0,Mestrado,6357.12,Conservador,0.1352,1,Maria Nazare,0,2.1267492197724755e-05
1177,1177,1555,0,1/6/2013,BA,1,MBA,4800.0,Moderado,0.2099,1,Kant Santos,0,4.372916666666667e-05
1178,1178,999,0,8/8/1994,CE,0,Medio,4121.76,Conservador,0.7174,1,Francisco Bryant,0,0.00017405186134078645
1179,1179,1598,0,6/10/1989,RJ,1,Medio,2400.0,Conservador,0.0099,1,Alberto Aurelio,0,4.125e-06
1180,1180,828,0,27/11/2021,RJ,1,Fundamental,1600.0,,0.386,1,John Asimov,0,0.00024125
1181,1181,588,1,8/4/1986,RJ,1,MBA,4800.0,Arrojado,0.2465,1,Elisabeth Aurelio,0,5.1354166666666664e-05
1182,1182,1786,0,28/1/1974,BA,0,Tecnologo,5193.28,,0.6229,1,Marco Yamato,0,0.00011994346540144187
1183,1183,262,0,12/3/1957,BA,0,MBA,5229.12,Conservador,0.0894,1,Antonio Yamato,0,1.7096566917569303e-05
1184,1184,1828,0,22/1/2003,RJ,1,Pos Doutorado,7200.0,,0.2355,1,,0,3.270833333333333e-05
1185,1185,475,1,8/1/1995,BA,1,Graducao,4000.0,Conservador,0.1693,1,Antonieta Targino,0,4.2325e-05
1186,1186,2398,1,9/9/1976,AC,0,Mestrado,9869.44,Moderado,0.7624,1,Carlota Buda,0,7.724855716231112e-05
1187,1187,1414,0,26/10/1956,MG,0,Nao fez,1271.76,Conservador,0.5897,1,Isaac Yamato,0,0.00046368811725482794
1188,1188,878,1,11/6/2001,MG,0,Doutorado,7905.92,Moderado,0.2353,1,Isabel Yamato,0,2.9762507083299603e-05
1189,1189,1283,0,15/8/1953,MG,1,Nao fez,800.0,Conservador,0.3579,1,Silvio Akuma,0,0.000447375
1190,1190,1186,1,4/5/2004,BA,0,Doutorado,8414.08,Moderado,0.3147,1,Carlota Asimov,0,3.740159351943409e-05
1191,1191,1161,1,25/11/1998,BA,0,Fundamental,2121.76,,0.3261,1,Gabriela Assis,0,0.00015369316039514364
1192,1192,1266,0,4/5/1936,AC,0,Graducao,4810.0,,0.2025,1,Antonio Santos,0,4.20997920997921e-05
1193,1193,615,0,26/5/1987,AC,1,MBA,4800.0,Conservador,0.4268,1,Francisco Santos,0,8.891666666666667e-05
1194,1194,333,0,9/1/1973,BA,1,Nao fez,800.0,Conservador,0.6714,1,Rafael Yamato,0,0.00083925
1195,1195,134,1,7/2/1951,AC,1,Nao fez,800.0,,0.2922,1,Antonieta Nazare,0,0.00036525
1196,1196,2113,0,12/3/2008,CE,1,Fundamental,1600.0,Moderado,0.2822,1,John Aurelio,0,0.000176375
1197,1197,1437,0,28/11/1942,BA,1,Graducao,4000.0,Conservador,0.4674,1,Silvio Nazare,0,0.00011685
1198,1198,1491,1,5/5/1967,RJ,1,MBA,4800.0,,0.5177,1,Julia Aurelio,0,0.00010785416666666667
1199,1199,2259,0,24/5/1990,BA,1,MBA,4800.0,Conservador,0.5529,1,Marco Bardeen,0,0.00011518749999999999
1200,1200,2322,1,11/2/1987,AC,0,Tecnologo,4544.32,Arrojado,0.4201,1,Carlota Targino,0,9.244507429054292e-05
1201,1201,141,1,5/10/2014,MG,0,Medio,3316.32,,0.3818,1,Elisabeth Santos,0,0.00011512761132821922
1202,1202,2158,1,24/4/1983,RJ,1,Nao fez,800.0,,0.4491,1,,0,0.000561375
1203,1203,530,1,9/9/1938,SP,1,Mestrado,5600.0,Arrojado,0.5654,1,Julia Buda,0,0.00010096428571428572
1204,1204,989,1,2/11/1986,SP,1,Graducao,4000.0,Conservador,0.7893,1,,0,0.000197325
1205,1205,1350,0,11/1/2012,MG,0,Doutorado,10881.92,Arrojado,0.7003,1,,0,6.435445215550198e-05
1206,1206,1858,0,21/2/1960,RJ,0,Pos Doutorado,7391.52,Arrojado,0.0266,1,Antonio Targino,0,3.5987185315063744e-06
1207,1207,2207,1,19/11/1933,AC,1,Graducao,4000.0,Conservador,0.5797,1,Carlota Yamato,0,0.00014492499999999999
1208,1208,1701,0,5/10/1956,MG,1,Nao fez,800.0,Conservador,0.2004,1,Isaac Aurelio,0,0.0002505
1209,1209,994,1,5/3/1985,MG,0,Mestrado,6888.0,Arrojado,0.23,1,,0,3.3391405342624855e-05
1210,1210,1979,1,18/3/2005,AC,0,Tecnologo,4783.36,Moderado,0.4948,1,Gabriela Buda,0,0.00010344193203104096
1211,1211,1221,0,28/11/1983,MG,1,Mestrado,5600.0,Arrojado,0.0723,1,Silvio Bryant,0,1.2910714285714286e-05
1212,1212,305,1,20/5/2011,AC,1,Fundamental,1600.0,Moderado,0.5319,1,Isabel Santos,0,0.00033243750000000005
1213,1213,662,0,12/1/2019,MG,1,Graducao,4000.0,Conservador,0.7385,1,Kant Bryant,0,0.000184625
1214,1214,1969,0,10/12/1938,BA,1,Fundamental,1600.0,Arrojado,0.6109,1,Vlad Bardeen,0,0.0003818125
1215,1215,180,1,1/1/1953,RJ,1,Graducao,4000.0,,0.1913,1,Irene Aurelio,0,4.7825e-05
1216,1216,1607,1,16/7/1975,BA,0,Tecnologo,4246.08,Moderado,0.3269,1,Julia Froszen,0,7.69886577737584e-05
1217,1217,2422,0,28/1/2010,CE,1,Graducao,4000.0,Moderado,0.0891,1,Kant Bardeen,0,2.2275e-05
1218,1218,810,0,1/9/1986,CE,0,Medio,2841.6,Arrojado,0.184,1,Guilherme Santos,0,6.475225225225225e-05
1219,1219,1349,1,18/8/1972,MG,0,Nao fez,892.64,Conservador,0.1158,1,Isabel Targino,0,0.0001297275497400968
1220,1220,1450,0,13/1/1939,AC,1,Doutorado,6400.0,Conservador,0.0436,1,Kobe Santos,0,6.8124999999999996e-06
1221,1221,2303,1,15/10/1984,MG,0,MBA,5785.92,Arrojado,0.2054,1,,0,3.549997234666224e-05
1222,1222,1693,0,1/5/1994,RJ,0,Mestrado,7595.84,Arrojado,0.3564,1,Kant Akuma,0,4.6920419598095796e-05
1223,1223,1403,0,19/5/1990,MG,1,Pos Doutorado,7200.0,Moderado,0.5766,1,Vlad Santos,0,8.008333333333333e-05
1224,1224,1671,1,1/8/2005,MG,1,Doutorado,6400.0,Arrojado,0.7170000000000001,1,Irene Bryant,0,0.00011203125000000002
1225,1225,560,1,11/3/2004,RJ,1,Nao fez,800.0,Moderado,0.139,1,Gabriela Assis,0,0.00017375000000000002
1226,1226,1582,0,20/8/2000,SP,1,Mestrado,5600.0,Moderado,0.5724,1,Vlad Akuma,0,0.00010221428571428572
1227,1227,1489,0,28/4/1995,RJ,1,Mestrado,5600.0,,0.6387,1,Isaac Asimov,0,0.00011405357142857144
1228,1228,315,0,9/4/1937,AC,0,Nao fez,924.0,Moderado,0.155,1,John Santos,0,0.00016774891774891775
1229,1229,1577,1,2/3/1960,AC,0,Fundamental,2636.8,Arrojado,0.648,1,Julia Assis,0,0.000245752427184466
1230,1230,597,0,23/3/2003,BA,0,Mestrado,8595.44,Arrojado,0.5349,1,John Bryant,0,6.223067114656143e-05
1231,1231,748,0,13/2/1962,SP,1,Doutorado,6400.0,Moderado,0.3289,1,John Assis,0,5.1390625000000004e-05
1232,1232,1978,1,8/10/1972,CE,1,Fundamental,1600.0,,0.0462,1,Antonieta Bardeen,0,2.8874999999999997e-05
1233,1233,1140,1,14/11/2013,RJ,1,Nao fez,800.0,Moderado,0.7190000000000001,1,Elisabeth Asimov,0,0.0008987500000000001
1234,1234,2326,0,28/10/1945,SP,1,Tecnologo,3200.0,,0.7531,1,Isaac Santos,0,0.00023534374999999998
1235,1235,1299,1,19/3/1947,SP,1,MBA,4800.0,Conservador,0.0777,1,,0,1.61875e-05
1236,1236,2253,1,13/3/1967,AC,1,Medio,2400.0,Conservador,0.0087,1,,0,3.6249999999999996e-06
1237,1237,2248,0,2/5/1981,CE,1,Fundamental,1600.0,Moderado,0.0458,1,John Asimov,0,2.8625e-05
1238,1238,2440,0,3/7/1977,AC,0,Tecnologo,4902.72,Conservador,0.5321,1,,0,0.00010853159062724365
1239,1239,1121,0,2/9/2017,AC,1,Fundamental,1600.0,Conservador,0.3386,1,,0,0.000211625
1240,1240,1791,0,24/10/1969,AC,0,Fundamental,2019.68,,0.2623,1,Marco Buda,0,0.00012987205894003008
1241,1241,1804,0,26/2/1977,AC,0,Doutorado,9624.96,Arrojado,0.5039,1,Kobe Nazare,0,5.235346432608552e-05
1242,1242,70,0,1/9/2002,SP,0,Tecnologo,4141.12,,0.2941,1,Marco Bryant,0,7.101943435592303e-05
1243,1243,271,1,26/9/1973,MG,1,Pos Doutorado,7200.0,Conservador,0.0562,1,Ana Aurelio,0,7.805555555555556e-06
1244,1244,1697,0,9/10/1961,AC,0,Fundamental,2713.92,Arrojado,0.6962,1,Francisco Assis,0,0.00025652930079000117
1245,1245,501,0,4/5/1934,CE,1,Pos Doutorado,7200.0,,0.687,1,Antonio Akuma,0,9.541666666666668e-05
1246,1246,2100,0,26/8/2007,AC,1,Tecnologo,3200.0,Arrojado,0.1244,1,,0,3.8874999999999996e-05
1247,1247,252,0,16/4/2007,MG,0,Tecnologo,5140.16,Arrojado,0.6063,1,Kant Buda,0,0.00011795352673846728
1248,1248,892,0,11/7/1933,AC,0,Medio,3141.6,,0.309,1,Isaac Aurelio,0,9.835752482811306e-05
1249,1249,2217,1,12/2/1934,CE,0,Pos Doutorado,8879.76,Moderado,0.2333,1,Maria Assis,0,2.6273232609890358e-05
1250,1250,267,1,24/5/1975,SP,1,Mestrado,5600.0,,0.4657,1,Irene Bardeen,0,8.316071428571429e-05
1251,1251,2006,0,3/4/1998,SP,1,Tecnologo,3200.0,Arrojado,0.4353,1,Silvio Assis,0,0.00013603125
1252,1252,1179,1,2/1/1964,RJ,1,Tecnologo,3200.0,Moderado,0.1469,1,Maria Buda,0,4.590625e-05
1253,1253,2113,0,13/7/1993,BA,1,Nao fez,800.0,Moderado,0.2113,1,Andre Aurelio,0,0.000264125
1254,1254,144,0,2/3/1998,AC,1,Medio,2400.0,Arrojado,0.7317,1,Francisco Froszen,0,0.000304875
1255,1255,1020,0,23/8/1989,MG,0,Doutorado,6894.08,Arrojado,0.0772,1,Kant Targino,0,1.119801336799109e-05
1256,1256,2499,1,5/12/2011,SP,1,Mestrado,5600.0,Conservador,0.7214,1,,0,0.00012882142857142858
1257,1257,414,1,6/4/1983,CE,0,Medio,4109.28,Conservador,0.7122,1,Julia Bardeen,0,0.00017331503329050347
1258,1258,1263,0,26/4/2005,BA,0,Pos Doutorado,7460.64,Arrojado,0.0362,1,Marco Targino,0,4.8521306483089924e-06
1259,1259,658,0,24/11/1972,CE,1,Pos Doutorado,7200.0,,0.7015,1,Kobe Bryant,0,9.743055555555556e-05
1260,1260,1323,0,1/11/1996,SP,0,MBA,6137.76,Moderado,0.2787,1,Andre Froszen,0,4.540744506139047e-05
1261,1261,2390,0,15/3/1992,RJ,0,Fundamental,2357.28,Moderado,0.4733,1,Silvio Akuma,0,0.00020078225751713838
1262,1262,1470,1,4/3/1963,CE,1,Nao fez,800.0,Conservador,0.2294,1,,0,0.00028675
1263,1263,519,0,17/7/1972,BA,0,Tecnologo,4229.44,Conservador,0.3217,1,Kobe Buda,0,7.606207914050088e-05
1264,1264,278,1,13/4/2006,CE,0,Nao fez,996.24,Arrojado,0.2453,1,Carlota Targino,0,0.0002462258090419979
1265,1265,483,1,27/2/1964,BA,0,Medio,3417.84,Moderado,0.4241,1,,0,0.00012408421693233153
1266,1266,401,1,25/5/1944,BA,0,Medio,4210.32,Conservador,0.7543,1,Antonieta Assis,0,0.00017915502859640122
1267,1267,2086,0,1/7/2020,RJ,1,Doutorado,6400.0,Arrojado,0.7607,1,,0,0.000118859375
1268,1268,354,0,26/2/1966,RJ,1,Mestrado,5600.0,Moderado,0.0474,1,Kant Assis,0,8.464285714285714e-06
1269,1269,1454,0,14/7/1997,SP,1,Mestrado,5600.0,,0.2611,1,Rafael Bardeen,0,4.6625e-05
1270,1270,243,0,11/8/1976,BA,0,Nao fez,891.44,Conservador,0.1143,1,Marco Bardeen,0,0.00012821951000628197
1271,1271,1344,0,6/7/2019,AC,0,Tecnologo,5647.36,Moderado,0.7648,1,Vlad Nazare,0,0.00013542611060743428
1272,1272,664,1,16/3/2013,AC,1,Mestrado,5600.0,Conservador,0.6208,1,Isabel Nazare,0,0.00011085714285714286
1273,1273,1786,1,20/1/1981,CE,1,Nao fez,800.0,Conservador,0.1722,1,Ana Santos,0,0.00021525
1274,1274,1974,0,26/9/1975,MG,0,Pos Doutorado,10831.68,Conservador,0.5044,1,,0,4.656710685692339e-05
1275,1275,1015,1,22/11/1943,BA,1,Medio,2400.0,Moderado,0.2299,1,Maria Buda,0,9.579166666666666e-05
1276,1276,720,1,3/7/1981,CE,0,Mestrado,7320.88,Arrojado,0.3073,1,Gabriela Targino,0,4.197582804253041e-05
1277,1277,1126,0,18/12/1964,AC,0,Pos Doutorado,11100.96,Moderado,0.5418,1,Marco Assis,0,4.880658970035024e-05
1278,1278,1474,1,27/8/1959,RJ,0,MBA,6568.32,Moderado,0.3684,1,Antonieta Aurelio,0,5.6087401344636073e-05
1279,1279,1442,0,4/11/1970,SP,1,Mestrado,5600.0,Conservador,0.6211,1,,0,0.00011091071428571428
1280,1280,1253,0,21/6/1937,BA,1,Graducao,4000.0,Arrojado,0.0505,1,Francisco Yamato,0,1.2625e-05
1281,1281,443,1,10/12/1992,SP,0,Nao fez,1079.12,Moderado,0.3489,1,Maria Santos,0,0.00032331900066721035
1282,1282,1670,0,20/12/2018,AC,1,MBA,4800.0,,0.4181,1,Francisco Bryant,0,8.710416666666667e-05
1283,1283,75,0,25/9/1955,RJ,1,Tecnologo,3200.0,Conservador,0.306,1,Isaac Bardeen,0,9.5625e-05
1284,1284,715,1,4/9/1946,AC,1,Tecnologo,3200.0,,0.008,1,Julia Asimov,0,2.5e-06
1285,1285,663,0,14/12/1953,CE,1,Fundamental,1600.0,Conservador,0.5083,1,Isaac Nazare,0,0.0003176875
1286,1286,1952,0,12/1/1975,SP,1,Doutorado,6400.0,Arrojado,0.7144,1,Kant Bardeen,0,0.000111625
1287,1287,720,1,19/12/1933,MG,0,Fundamental,2699.36,,0.6871,1,Isabel Yamato,0,0.00025454181731966095
1288,1288,1706,1,12/5/1932,AC,1,Fundamental,1600.0,Moderado,0.4809,1,Irene Bardeen,0,0.0003005625
1289,1289,1565,0,17/8/1966,AC,0,Mestrado,7126.0,Moderado,0.2725,1,Kant Asimov,0,3.8240246982879596e-05
1290,1290,2177,0,22/11/1932,MG,0,Nao fez,921.12,Moderado,0.1514,1,Andre Akuma,0,0.0001643651207225986
1291,1291,1789,1,22/11/1953,BA,1,MBA,4800.0,,0.2988,1,Irene Akuma,0,6.225000000000001e-05
1292,1292,1746,1,27/2/1981,BA,0,MBA,6684.0,,0.3925,1,Irene Nazare,0,5.872232196289647e-05
1293,1293,258,1,17/11/1942,CE,1,Doutorado,6400.0,,0.4344,1,,0,6.7875e-05
1294,1294,180,0,11/10/1986,RJ,0,Fundamental,2554.24,Arrojado,0.5964,1,Silvio Santos,0,0.00023349411175144078
1295,1295,147,0,15/10/1936,CE,0,MBA,7947.84,Conservador,0.6558,1,Vlad Santos,0,8.251298465998309e-05
1296,1296,1671,1,18/10/1962,RJ,0,Nao fez,1096.64,,0.3708,1,,0,0.0003381237233732127
1297,1297,1181,0,2/12/1945,CE,1,MBA,4800.0,,0.5621,1,,0,0.00011710416666666667
1298,1298,822,1,1/4/2021,AC,1,Fundamental,1600.0,Conservador,0.2001,1,Elisabeth Nazare,0,0.0001250625
1299,1299,849,1,10/7/1943,MG,1,Medio,2400.0,Arrojado,0.0853,1,Antonieta Asimov,0,3.5541666666666665e-05
1300,1300,585,0,11/11/1934,RJ,1,Mestrado,5600.0,Arrojado,0.3802,1,Guilherme Froszen,0,6.789285714285715e-05
1301,1301,1451,1,22/8/1994,MG,0,Pos Doutorado,11723.76,Moderado,0.6283,1,,0,5.3592021672228016e-05
1302,1302,1014,1,23/1/2013,AC,0,Medio,3626.88,Arrojado,0.5112,1,Gabriela Yamato,0,0.00014094759131815776
1303,1303,2126,1,1/11/1944,MG,1,Mestrado,5600.0,Arrojado,0.7742,1,Antonieta Yamato,0,0.00013825
1304,1304,1260,0,25/7/1941,AC,0,Doutorado,10416.64,Moderado,0.6276,1,John Nazare,0,6.024975423937086e-05
1305,1305,426,1,17/7/1951,MG,0,Medio,3963.84,Arrojado,0.6516,1,Antonieta Buda,0,0.00016438604989101475
1306,1306,1850,1,19/5/1956,CE,0,Mestrado,6432.16,Arrojado,0.1486,1,Maria Asimov,0,2.3102659137832396e-05
1307,1307,1331,1,20/7/1956,AC,1,Graducao,4000.0,Arrojado,0.0832,1,Gabriela Akuma,0,2.0799999999999997e-05
1308,1308,1979,0,13/12/1998,SP,1,MBA,4800.0,Moderado,0.6783,1,,0,0.0001413125
1309,1309,1995,0,1/11/1998,MG,0,Fundamental,2780.0,Conservador,0.7375,1,Silvio Assis,0,0.00026528776978417267
1310,1310,854,1,1/2/1946,AC,1,Pos Doutorado,7200.0,,0.1209,1,,0,1.6791666666666667e-05
1311,1311,1416,1,11/10/1997,MG,1,Tecnologo,3200.0,,0.5944,1,,0,0.00018575000000000002
1312,1312,225,1,20/5/1956,RJ,0,Graducao,5220.0,,0.305,1,Gabriela Akuma,0,5.842911877394636e-05
1313,1313,842,0,28/2/1973,MG,0,Medio,3502.8,Conservador,0.4595,1,Alberto Akuma,0,0.0001311807696699783
1314,1314,2248,1,1/10/1988,SP,0,Tecnologo,5299.2,Moderado,0.6559999999999999,1,Carlota Asimov,0,0.00012379227053140095
1315,1315,2407,0,19/11/1960,AC,0,Pos Doutorado,8924.4,Moderado,0.2395,1,Guilherme Buda,0,2.683653803056788e-05
1316,1316,2344,0,13/3/1986,AC,1,Mestrado,5600.0,Moderado,0.3249,1,Antonio Yamato,0,5.801785714285715e-05
1317,1317,43,1,23/11/2007,MG,1,MBA,4800.0,Moderado,0.3141,1,Julia Froszen,0,6.54375e-05
1318,1318,372,1,20/5/1984,BA,1,Mestrado,5600.0,,0.2357,1,Antonieta Aurelio,0,4.2089285714285716e-05
1319,1319,1169,1,28/3/1977,SP,1,Pos Doutorado,7200.0,,0.1424,1,Gabriela Targino,0,1.9777777777777778e-05
1320,1320,356,0,19/10/1978,RJ,0,Mestrado,7729.12,Conservador,0.3802,1,Marco Santos,0,4.919059349576666e-05
1321,1321,18,0,1/5/2012,SP,0,Nao fez,883.84,Arrojado,0.1048,1,Kant Aurelio,0,0.00011857349746560463
1322,1322,1200,0,9/12/1979,AC,0,Medio,2940.48,Arrojado,0.2252,1,Francisco Nazare,0,7.658613559690935e-05
1323,1323,108,1,3/5/1951,BA,1,Nao fez,800.0,Arrojado,0.4201,1,Ana Buda,0,0.000525125
1324,1324,2350,1,9/2/1968,AC,1,Doutorado,6400.0,Arrojado,0.365,1,,0,5.703125e-05
1325,1325,1061,1,6/4/1959,RJ,1,MBA,4800.0,Arrojado,0.2883,1,Carlota Froszen,0,6.00625e-05
1326,1326,1688,0,27/1/1958,SP,0,Mestrado,9620.8,Arrojado,0.718,1,Francisco Assis,0,7.462996840179611e-05
1327,1327,1917,0,20/9/2014,BA,0,Fundamental,1808.32,Conservador,0.1302,1,Vlad Aurelio,0,7.200053087949037e-05
1328,1328,1055,1,5/1/1977,AC,0,Mestrado,9371.04,Conservador,0.6734,1,Maria Yamato,0,7.185968686506513e-05
1329,1329,266,1,12/9/1970,MG,0,Mestrado,6380.64,,0.1394,1,,0,2.1847338198049097e-05
1330,1330,1949,1,6/8/1999,AC,0,Pos Doutorado,10853.28,,0.5074,1,Gabriela Akuma,0,4.6750843984491315e-05
1331,1331,1980,0,22/12/1967,RJ,1,Nao fez,800.0,Arrojado,0.1707,1,Vlad Froszen,0,0.000213375
1332,1332,1181,0,5/12/1971,BA,1,Fundamental,1600.0,Arrojado,0.5018,1,John Nazare,0,0.000313625
1333,1333,2394,0,18/3/1950,SP,0,Nao fez,965.28,Conservador,0.2066,1,Isaac Targino,0,0.00021403116194264877
1334,1334,2161,0,10/4/1960,RJ,1,Fundamental,1600.0,Conservador,0.3426,1,Isaac Bryant,0,0.00021412500000000001
1335,1335,437,1,1/1/2001,BA,1,Medio,2400.0,Conservador,0.0884,1,Antonieta Buda,0,3.683333333333334e-05
1336,1336,1213,0,19/1/1955,BA,0,Medio,2981.04,,0.2421,1,Rafael Asimov,0,8.121326785282989e-05
1337,1337,1523,1,20/10/2011,RJ,1,Doutorado,6400.0,Moderado,0.7332,1,Irene Santos,0,0.0001145625
1338,1338,801,1,10/11/2003,AC,0,Medio,2707.68,,0.1282,1,,0,4.7346806121846017e-05
1339,1339,1994,1,16/11/1987,AC,1,Nao fez,800.0,Arrojado,0.2567,1,Irene Asimov,0,0.000320875
1340,1340,386,1,15/12/1969,MG,1,Pos Doutorado,7200.0,Moderado,0.3219,1,Isabel Asimov,0,4.4708333333333334e-05
1341,1341,986,1,2/8/1943,BA,0,Doutorado,8380.8,Conservador,0.3095,1,Irene Nazare,0,3.692964872088584e-05
1342,1342,1475,0,5/3/1977,AC,0,Doutorado,11137.28,,0.7402,1,Marco Targino,0,6.646146994598321e-05
1343,1343,1236,0,20/4/2016,RJ,1,Nao fez,800.0,Moderado,0.5292,1,,0,0.0006615
1344,1344,106,0,28/6/1961,RJ,1,Mestrado,5600.0,,0.2514,1,Kant Buda,0,4.489285714285714e-05
1345,1345,2158,1,13/3/1991,SP,0,Nao fez,1199.68,,0.4996,1,Julia Bardeen,0,0.00041644438516937846
1346,1346,2241,0,26/6/1932,SP,0,Fundamental,2782.4,,0.7390000000000001,1,John Akuma,0,0.00026559804485336405
1347,1347,1022,1,16/1/1953,SP,0,Doutorado,8701.44,Conservador,0.3596,1,Antonieta Buda,0,4.132649308620182e-05
1348,1348,2184,1,9/4/1950,CE,1,Pos Doutorado,7200.0,Arrojado,0.6857,1,Maria Santos,0,9.523611111111111e-05
1349,1349,1048,0,23/11/1940,BA,1,Pos Doutorado,7200.0,,0.249,1,Kant Akuma,0,3.458333333333333e-05
1350,1350,1001,1,27/8/1943,SP,0,Graducao,5216.0,Conservador,0.304,1,Elisabeth Bryant,0,5.8282208588957056e-05
1351,1351,944,1,2/4/1991,CE,0,Mestrado,6419.28,Arrojado,0.1463,1,Irene Bardeen,0,2.2790717962139058e-05
1352,1352,932,1,1/11/1995,BA,1,Doutorado,6400.0,,0.3569,1,Maria Asimov,0,5.5765625e-05
1353,1353,1003,0,20/2/1988,AC,1,Mestrado,5600.0,,0.4886,1,Vlad Targino,0,8.724999999999999e-05
1354,1354,719,1,3/6/2007,RJ,1,Medio,2400.0,,0.1533,1,Gabriela Froszen,0,6.3875e-05
1355,1355,895,0,14/12/1956,SP,1,Graducao,4000.0,Conservador,0.2208,1,Francisco Froszen,0,5.52e-05
1356,1356,581,0,18/4/2015,SP,0,Pos Doutorado,11505.6,Conservador,0.598,1,Vlad Buda,0,5.1974690585454037e-05
1357,1357,1364,1,25/7/2020,CE,0,Pos Doutorado,8329.68,Arrojado,0.1569,1,Julia Bardeen,0,1.8836257815426282e-05
1358,1358,341,0,5/7/1937,RJ,0,Pos Doutorado,7707.6,,0.0705,1,Vlad Asimov,0,9.146816129534484e-06
1359,1359,771,0,12/6/1989,RJ,0,Doutorado,10468.48,,0.6357,1,Isaac Aurelio,0,6.0725148254569915e-05
1360,1360,2369,1,15/8/1954,CE,1,Medio,2400.0,Moderado,0.7533,1,,0,0.00031387499999999997
1361,1361,1800,0,9/11/2017,AC,1,Doutorado,6400.0,,0.0617,1,Vlad Buda,0,9.640624999999999e-06
1362,1362,574,1,15/9/1974,BA,1,Mestrado,5600.0,Moderado,0.6645,1,Julia Targino,0,0.00011866071428571428
1363,1363,1050,0,8/11/2021,SP,0,Tecnologo,3275.2,Conservador,0.0235,1,John Froszen,0,7.17513434294089e-06
1364,1364,919,0,6/5/1932,MG,0,MBA,4918.56,Conservador,0.0247,1,Francisco Bryant,0,5.021794996909664e-06
1365,1365,1832,1,11/12/1968,MG,1,Nao fez,800.0,Conservador,0.4847,1,Gabriela Nazare,0,0.0006058750000000001
1366,1366,1865,0,14/6/1931,SP,1,Mestrado,5600.0,Arrojado,0.6705,1,Vlad Asimov,0,0.00011973214285714285
1367,1367,1531,1,25/4/1980,BA,1,Tecnologo,3200.0,Conservador,0.1748,1,Gabriela Bardeen,0,5.4625000000000006e-05
1368,1368,2186,1,17/2/1935,BA,0,Medio,3054.48,Moderado,0.2727,1,Isabel Asimov,0,8.927869882926062e-05
1369,1369,1985,0,16/9/1945,BA,1,Nao fez,800.0,,0.3271,1,Alberto Assis,0,0.000408875
1370,1370,1301,1,2/5/2011,AC,1,Medio,2400.0,,0.6927,1,Irene Bardeen,0,0.000288625
1371,1371,352,0,26/4/2003,SP,1,Nao fez,800.0,,0.1984,1,Andre Yamato,0,0.000248
1372,1372,735,1,2/9/1979,BA,1,Tecnologo,3200.0,,0.5841,1,Antonieta Targino,0,0.00018253125
1373,1373,2065,1,27/12/1935,SP,1,Nao fez,800.0,Moderado,0.4257,1,,0,0.000532125
1374,1374,2208,0,6/4/1966,BA,1,Doutorado,6400.0,Moderado,0.6551,1,Andre Aurelio,0,0.000102359375
1375,1375,427,1,3/7/1948,RJ,1,Doutorado,6400.0,Moderado,0.2443,1,Julia Santos,0,3.8171875e-05
1376,1376,69,0,11/7/1996,AC,0,Nao fez,1428.08,Moderado,0.7851,1,Guilherme Assis,0,0.000549759117136295
